CountryAProdFinances_TI Revenue CO2Hedge,CapacityinMW_OCGT,CountryBProdFinances_Revenue CM,CapacityinMWinB_Photovoltaic,CapacityinMWinA_IGCC,CapacityinMW_WindOffshore,ProducerCosts_CO2 Hedging,CapacityinMW_IgccCCS,CountryBProdCosts_Fixed O&M,CapacityinMW_Biomass,CapacityinMWinA_Photovoltaic,CountryBProdCosts_CO2 auction,CountryAProdCosts_Unclassified,CapacityinMWinB_CoalPscCSS,ShortagesInHoursUnserved,GenerationinMWh_Nuclear,CountryBProdFinances_TI Revenue CM,CountryBProdFinances_Profit,ProducerCosts_CO2 auction,CapacityinMWinA_Wind,CapacityinMW_Nuclear,AggregateFinances_Revenue LTC,CO2CapinTonpA_CO2_cap,CapacityinMWinA_CcgtCCS,CountryAProdCosts_Downpayment,GenerationinMWh_CoalPSC,ProducerCosts_Commodity,CountryAProdFinances_TI Profit,Total_EnergyServedinMWh_Country A,CapacityinMWinA_Lignite,AggregateFinances_TI Revenue LTC,tick,CountryAProdCosts_CO2 auction,CountryBProdCosts_Capacity Market,AggregateFinances_TI Revenue Spot,CountryBProdFinances_TI Profit,AggregateFinances_Revenue CO2Hedge,CountryBProdFinances_TI Revenue RES,PeakDemandPerZoneInMW_Country A,AggregateFinances_Total Revenue,CountryBProdCosts_Downpayment,CapacityinMW_IGCC,CO2BankedCertificates,CountryBProdCosts_CO2 tax,AggregateFinances_Profit,CountryAProdCosts_Loan,ProducerCosts_Loan,PriceInEURperMWh_Segment Country A 1,PriceInEURperMWh_Segment Country A 2,PriceInEURperMWh_Segment Country A 3,PriceInEURperMWh_Segment Country A 4,CountryBProdFinances_Revenue RES,PriceInEURperMWh_Segment Country A 6,CapacityinMW_Photovoltaic,PriceInEURperMWh_Segment Country A 8,PriceInEURperMWh_Segment Country A 9,ProducerCosts_Electricity ltc,CapacityinMWinB_Biomass,CapacityinMWinA_IgccCCS,FuelPricesPerGJ_Natural Gas,TotalConsumptioninMWh,ProducerCosts_CO2 tax,GenerationinMWhPerProducer_Energy Producer C,GenerationinMWhPerProducer_Energy Producer B,GenerationinMWhPerProducer_Energy Producer A,CountryAProdFinances_Revenue LTC,CapacityinMWinA_CoalPSC,GenerationinMWhPerProducer_Energy Producer D,GenerationinMWh_OCGT,CountryAProdCosts_Capacity Market,runId,CountryAProdFinances_TI Revenue CM,CapacityinMW_Lignite,CountryBProdFinances_TI Revenue LTC,AggregateFinances_TI Revenue,GenerationinMWh_IGCC,CountryBProdFinances_TI Revenue,CapacityinMWinB_CcgtCCS,CountryBProdFinances_Revenue LTC,CountryAProdFinances_Revenue CM,ProducerCosts_Strategic Reserve,CountryAProdCosts_Commodity,GenerationinMWh_Biomass,GenerationinMWh_CCGT,AggregateFinances_Revenue RES,FuelPricesPerGJ_Coal,ProducerCosts_Capacity Market,CountryBProdCosts_Strategic Reserve,CountryBProdCosts_Electricity spot,CountryBProdCosts_Commodity,AggregateFinances_Revenue Spot,GenerationinMWh_CoalPscCSS,ProducerCosts_Unclassified,GenerationinMWh_IgccCCS,EUCO2PriceFloor_EU CO2 price floor,AggregateFinances_TI Revenue CO2Hedge,AggregateFinances_TI Revenue RES,CountryBProdFinances_Revenue CO2Hedge,CapacityinMWinA_CoalPscCSS,GenerationinMWh_Wind,NationalTotalProductioninMWh_Country A,CountryAProdCosts_Fixed O&M,GenerationinMWh_WindOffshore,GenerationinMWh_Lignite,CapacityinMWinB_OCGT,CapacityinMWinA_CCGT,CountryAProdCosts_Strategic Reserve,CountryAProdFinances_Revenue RES,CountryBProdFinances_Revenue Spot,CapacityinMW_CoalPSC,CapacityinMW_CCGT,CapacityinMWinB_Lignite,CountryAProdCosts_National CO2 MinPrice,NationalGovernmentCash_Country A,CountryBProdCosts_Loan,CountryBProdFinances_TI Revenue CO2Hedge,SpotMarketCash_Country A electricity spot market,CapacityinMWinB_Wind,PriceInEURperMWh_Segment Country A 18,PriceInEURperMWh_Segment Country A 19,CapacityinMWinA_WindOffshore,CapacityinMWinB_Nuclear,AggregateFinances_TI Profit,PriceInEURperMWh_Segment Country A 12,PriceInEURperMWh_Segment Country A 13,PriceInEURperMWh_Segment Country A 10,CapacityinMWinA_OCGT,PriceInEURperMWh_Segment Country A 16,PriceInEURperMWh_Segment Country A 17,CountryAProdFinances_TI Revenue,PriceInEURperMWh_Segment Country A 15,CountryAProdFinances_TI Revenue LTC,AggregateFinances_TI Revenue CM,CapacityinMWinB_IgccCCS,ProducerCosts_National CO2 MinPrice,CO2Auction,CountryAProdFinances_TI Revenue Spot,CountryAProdCosts_Electricity spot,ProducerCosts_Downpayment,Avg_El_PricesinEURpMWh_Country A,TotalOperationalCapacityPerZoneInMW_Country A,CO2Emissions_inTonpA,CapacityinMWinA_Nuclear,PriceInEURperMWh_Segment Country A 5,FuelPricesPerGJ_Uranium,CapacityinMW_Wind,CountryAProdFinances_Revenue Spot,PriceInEURperMWh_Segment Country A 7,CapacityinMWinA_Biomass,Forc_CO2Emissions_inTonpA,CapacityinMWinB_CoalPSC,ProducerCosts_Fixed O&M,CountryAProdFinances_Profit,NationalMinCO2PriceinEURpTon_Country A,AggregateFinances_Revenue CM,CapacityinMWinB_CCGT,CapacityinMWinB_IGCC,FuelPricesPerGJ_Biomass,CountryAProdCosts_CO2 tax,CountryBProdCosts_National CO2 MinPrice,CountryBProdCosts_Unclassified,GenerationinMWh_CcgtCCS,PriceInEURperMWh_Segment Country A 14,PriceInEURperMWh_Segment Country A 20,CountryBProdFinances_Total Revenue,Total_DemandinMWh_Country A,PriceInEURperMWh_Segment Country A 11,FuelPricesPerGJ_Lignite,CapacityinMW_CoalPscCSS,CapacityinMW_CcgtCCS,CountryAProdCosts_Electricity ltc,CountryBProdFinances_TI Revenue Spot,EUGovernmentCash,ProducerCash_Energy Producer B,ProducerCash_Energy Producer C,ProducerCash_Energy Producer A,Forc_Total_DemandinMWh_Country A,ProducerCash_Energy Producer D,EnergyNotServedinMWh_Country A,CountryAProdFinances_Total Revenue,CountryAProdFinances_TI Revenue RES,CountryBProdCosts_Electricity ltc,CountryAProdCosts_CO2 Hedging,CO2Tax,GenerationinMWh_Photovoltaic,Forc_CO2Auction,CountryBProdCosts_CO2 Hedging,CountryAProdFinances_Revenue CO2Hedge,CapacityinMWinB_WindOffshore,ProducerCosts_Electricity spot
0,3750.0,0,0,0,0,0,0,0,500.0,0,0,0,0,-5.904689836413781e-12,8760000.0,0,0,0,1800.0,1000.0,0,720000000000.0,0,0,71997010.20105262,3679488641.501754,0,110534317.36,0,0,0,0,0,0,0,0,0,18390.0,10637550240.135843,0,0,0,0,5124506555.7744465,1028864171.4569249,1028864171.4569249,57.94963662497838,57.830005081386645,57.23554170245521,57.11738434028768,0,56.64718910820022,0,56.41354499770198,56.064884482827324,0,0,0,0.009019097113888888,110534317.36,0.0,20529656.271578945,58793466.512842104,21747170.71136842,0,8338.0,9464023.864210527,0,0,FipRun10,0,0,0,0,0,0,0,0,0,0,3679488641.501754,2440200.0,23644108.737894736,0,0.0034414832917155727,0,0,0,0,5785597828.212333,0,0,0,0.0,0,0,0,0,3692998.421052632,110534317.35999992,804690871.4027188,0,0,0,9312.0,0,0,0,8338.0,9312.0,0,0,,0,0,-10637550240.135832,0,30.854924357450965,30.454320585852635,0,0,0,55.60335352030448,55.60335352030448,55.94914383176202,3750.0,31.057198048028624,31.057198048028624,0,55.031779,0,0,0,0,0,0,0,0,52.34209579789743,22840.0,66249444.78869066,1000.0,56.64718910820022,0.001286008230452675,1800.0,5785597828.212333,56.64718910820022,500.0,0,0,804690871.4027188,5124506555.7744465,0.0,0,0,0,0.0045,0.0,0,0,0,55.031779,30.454320585852635,0,110534317.36,55.94914383176202,0.0014277777777777776,0,0,0,0,0.0,3193570589.147642,5948931447.301953,3113924126.8747406,,4868080392.450091,0.0,10637550240.135843,0,0,0,0.0,0,0,0,0,0,0
0,150.0,0,0,0,0,0,0,0,500.0,0,0,0,0,-20.358505541006657,8760000.0,0,0,0,1800.0,1000.0,0,720000000000.0,0,0,71911608.63199331,3637890417.3952694,0,109971294.3827402,0,0,1,0,0,0,0,0,0,18296.327801183357,30448563031.521492,0,0,0,0,24671088458.454742,1478100164.268762,1478100164.268762,2000.0,2000.0,2000.0,2000.0,0,57.830005081386645,0,57.23554170245521,55.94914383176202,0,0,0,0.009019097113888888,109971294.38274021,0.0,19034580.672203783,55535963.26457642,19728563.81791047,0,8338.0,15416610.006355219,95400.0,0,FipRun10,0,0,0,0,0,0,0,0,0,0,3637890417.3952694,2440200.0,22815510.707999952,0,0.0034414832917155727,0,0,0,0,25826274351.989986,0,0,0,0.0,0,0,0,0,3692998.421052632,109715717.76104583,661483991.4027188,0,0,0,6208.0,0,0,0,8338.0,6208.0,0,0,,0,0,-41086113271.657265,0,30.854924357450965,30.454320585852635,0,0,0,55.60335352030448,55.031779,55.60335352030448,150.0,31.057198048028624,31.057198048028624,0,54.918171097486734,0,0,0,0,0,0,0,0,239.49365826062495,16136.0,65952074.23168042,1000.0,57.94963662497838,0.001286008230452675,1800.0,25826274351.989986,57.830005081386645,500.0,0,0,661483991.4027188,24671088458.454742,0.0,0,0,0,0.0045,0.0,0,0,0,54.918171097486734,30.454320585852635,0,109971294.38274017,55.60335352030448,0.0014195195749231553,0,0,0,0,0.0,13107339939.679272,12074504012.27323,6856213829.992815,,9757537232.283855,-2.9802322387695312e-08,30448563031.521492,0,0,0,0.0,0,0,0,0,0,0
0,150.0,0,0,0,0,0,0,0,500.0,0,0,0,0,-38.40847215061455,8760000.0,0,0,0,1800.0,1000.0,0,720000000000.0,0,663382562.3548075,72244341.43663685,3754916834.4509144,0,112439303.31729019,0,0,2,0,0,0,0,0,0,18706.939504321257,30662895146.056747,0,0,0,0,24819713802.00759,763397955.8407207,763397955.8407207,2000.0,2000.0,2000.0,2000.0,0,57.94963662497838,0,57.23554170245521,57.23554170245521,0,0,0,0.009019097113888888,112439303.31729019,0.0,19338666.684852324,56435750.94196994,20209979.159698106,0,8338.0,15961913.168886704,95400.0,0,FipRun10,0,0,0,0,0,0,0,0,0,0,3754916834.4509144,2481824.6265376825,24671745.47117993,0,0.0034414832917155727,0,0,0,0,26045253299.90235,0,0,0,0.0,0,0,0,0,3692998.421052632,111946309.95540701,661483991.4027187,0,0,0,6208.0,0,0,0,8338.0,6208.0,0,0,,0,0,-71749008417.71385,0,30.854924357450965,30.854924357450965,0,0,0,55.60335352030448,55.031779,55.94914383176202,150.0,46.28576057142857,31.057198048028624,0,54.918171097486734,0,0,0,0,0,0,0,663382562.3548075,240.40739515603101,16136.0,66840073.58289396,1000.0,57.94963662497838,0.001286008230452675,1800.0,26045253299.90235,57.830005081386645,500.0,0,0,661483991.4027187,24819713802.00759,0.0,0,0,0,0.0045,0.0,0,0,0,55.031779,30.454320585852635,0,112439303.3172902,55.60335352030448,0.0014213892594742796,0,0,0,0,0.0,23008466031.854958,18372302797.748615,10702897096.851877,,14531642889.781351,1.4901161193847656e-08,30662895146.056747,0,0,0,0.0,0,0,0,0,0,0
0,150.0,0,0,0,0,0,0,0,500.0,0,0,0,0,-128.6723130111612,8760000.0,0,0,0,1800.0,1000.0,0,720000000000.0,0,828492049.8017489,72812064.78427655,4075985234.9522614,0,119613904.49192426,0,0,3,0,0,0,0,0,0,19900.604229926797,67305870522.07223,0,0,0,0,60400421793.88672,1339487452.0287805,1339487452.0287805,2000.0,2000.0,2000.0,2000.0,0,2000.0,0,57.94963662497838,57.830005081386645,0,0,0,0.009019097113888888,119613904.49192424,0.0,20195603.389576107,58707977.6123333,21536878.60541155,0,8338.0,17416481.670074567,268200.0,0,FipRun10,0,0,0,0,0,0,0,0,0,0,4075985234.9522614,2794897.857335532,29528780.214730807,0,0.0034414832917155727,0,0,0,0,62968721207.58175,0,0,0,0.0,0,0,0,0,3692998.421052632,117856941.27739547,661483991.4027187,0,0,0,6208.0,0,0,0,8338.0,6208.0,0,0,,0,0,-139054878939.78662,0,31.057198048028624,30.854924357450965,0,0,0,55.60335352030448,55.60335352030448,57.23554170245521,150.0,54.918171097486734,46.28576057142857,0,55.031779,0,0,0,0,0,0,0,828492049.8017489,555.8103626750842,16136.0,68990476.15251377,1000.0,2000.0,0.001286008230452675,1800.0,62968721207.58175,57.94963662497838,500.0,0,0,661483991.4027187,60400421793.88672,0.0,0,0,0,0.0045,0.0,0,0,0,55.60335352030448,30.854924357450965,0,119613904.49192424,55.94914383176202,0.0014170075611734288,0,0,0,0,0.0,50427950324.18178,30729046100.505386,21183682466.629993,,24675051718.80645,-1.4901161193847656e-08,67305870522.07223,0,0,0,0.0,0,0,0,0,0,0
0,150.0,0,0,0,0,0,0,0,500.0,0,0,0,0,-227.05423664400624,8760000.0,0,0,0,1800.0,1000.0,0,720000000000.0,0,910680350.767101,73003503.75841051,4265027072.4850926,0,124500955.08525798,0,0,4,0,0,0,0,0,0,20713.680770841234,85684883911.96829,0,0,0,0,78411142273.3054,1436550224.0079846,1436550224.0079846,2000.0,2000.0,2000.0,2000.0,0,2000.0,0,57.94963662497838,57.94963662497838,0,0,0,0.009019097113888888,124500955.08525798,0.0,20639714.925930053,60135486.10023221,22215122.732582767,0,8338.0,18283637.11209143,354600.0,0,FipRun10,0,0,0,0,0,0,0,0,0,0,4265027072.4850926,2902340.8343652333,32560517.85700807,0,0.0034414832917155727,0,0,0,0,81586850438.05899,0,0,0,0.0,0,0,0,0,3692998.4210526324,121273960.8708364,661483991.4027187,0,0,0,6208.0,0,0,0,8338.0,6208.0,0,0,,0,0,-224739762851.75494,0,46.28576057142857,31.057198048028628,0,0,0,55.94914383176202,55.60335352030448,57.830005081386645,150.0,55.031779,54.918171097486734,0,55.031779,0,0,0,0,0,0,0,910680350.767101,707.1499074574283,16136.0,70180422.18002449,1000.0,2000.0,0.001286008230452675,1800.0,81586850438.05899,2000.0,500.0,0,0,661483991.4027187,78411142273.3054,0.0,0,0,0,0.0045,0.0,0,0,0,55.60335352030448,30.85492435745097,0,124500955.08525796,57.23554170245521,0.001421296888012112,0,0,0,0,0.0,86729166767.11539,46160272513.700806,34956873100.761154,,37580560501.85116,-1.4901161193847656e-08,85684883911.96829,0,0,0,0.0,0,0,0,0,0,0
0,150.0,0,0,0,0,0,0,0,500.0,0,0,0,0,-175.41384735737498,8760000.0,0,0,0,1800.0,1000.0,0,720000000000.0,0,247297788.4122935,72943100.76429236,4179927865.130703,0,122171536.70565116,0,0,5,0,0,0,0,0,0,20326.12688690625,85447549932.11105,0,0,0,0,79009660586.36122,1349179700.8041198,1349179700.8041198,2000.0,2000.0,2000.0,2000.0,0,2000.0,0,57.94963662497838,57.830005081386645,0,0,0,0.009019097113888888,122171536.70565116,0.0,20419441.814015135,59480475.561498486,21929727.264241863,0,8338.0,17895478.90481114,354600.0,0,FipRun10,0,0,0,0,0,0,0,0,0,0,4179927865.130703,2843400.0,31131024.35922163,0,0.0034414832917155727,0,0,0,0,81394269352.6426,0,0,0,0.0,0,0,0,0,3692998.4210526324,119725123.54456657,661483991.4027187,0,0,0,6208.0,0,0,0,8338.0,6208.0,0,0,,0,0,-310187312783.86584,0,31.057198048028624,31.057198048028624,0,0,0,55.60335352030448,55.60335352030448,57.23554170245521,150.0,54.918171097486734,54.918171097486734,0,55.031779,0,0,0,0,0,0,0,247297788.4122935,706.2782216016772,16136.0,69665042.99280101,1000.0,2000.0,0.001286008230452675,1800.0,81394269352.6426,2000.0,500.0,0,0,661483991.4027187,79009660586.36122,0.0,0,0,0,0.0045,0.0,0,0,0,55.60335352030448,30.854924357450965,0,122171536.70565113,55.94914383176202,0.0014224218134090655,0,0,0,0,0.0,123222757253.17949,61689997980.73691,48880739215.37929,,50643039020.493805,-2.9802322387695312e-08,85447549932.11105,0,0,0,0.0,0,0,0,0,0,0
0,150.0,0,0,0,0,0,0,0,4500.0,0,0,0,0,-41.71517121695624,8760000.0,0,0,0,1800.0,1000.0,0,720000000000.0,0,733870604.2534829,73014751.29279958,4348187166.031675,0,126981846.28123073,0,0,6,0,0,0,0,0,0,21126.435743085258,51029417386.74655,0,0,0,0,43726814844.39393,1349179700.80412,1349179700.80412,2000.0,2000.0,2000.0,2000.0,0,57.830005081386645,0,55.94914383176202,55.60335352030448,0,0,0,0.009019097113888888,126981846.28123075,0.0,23528103.04618507,59398829.90674052,24704820.062639702,0,8338.0,18745404.971251547,98524.65971073671,0,FipRun10,0,0,0,0,0,0,0,0,0,0,4348187166.031675,22475641.80882513,18335241.804428767,0,0.0034414832917155727,0,0,0,0,29621045490.074394,0,0,0,0.0,0,0,0,0,3692998.4210526324,126377157.98681675,871365071.2633437,0,0,0,5432.0,0,0,0,8338.0,5432.0,0,0,,0,0,-361216730170.6133,0,46.2854365724006,31.057198048028624,0,0,0,55.031779,54.918171097486734,55.60335352030448,150.0,46.2854365724006,46.2854365724006,0,46.2854365724006,0,0,0,0,0,0,0,733870604.2534829,242.79393458039007,18160.0,65449236.17463206,1000.0,85.26768670399257,0.001286008230452675,1800.0,29621045490.074394,57.23554170245521,4500.0,0,0,871365071.2633437,43726814844.39393,0.0,0,0,0,0.0045,0.0,0,0,0,46.2854365724006,31.057198048028624,0,126981846.28123075,55.031779,0.0014224329550923823,0,0,0,0,0.0,138933141621.75772,72875643433.38144,56478151416.09382,,59876411842.95088,1.4901161193847656e-08,51029417386.74655,0,0,0,0.0,0,0,0,0,0,0
0,150.0,0,0,0,0,0,0,0,5500.0,0,0,0,0,-33.3204631993614,8760000.0,0,0,0,1800.0,1000.0,0,720000000000.0,0,700194553.2881309,73030625.72084075,4502520505.442272,0,130483300.68058941,0,0,7,0,0,0,0,0,0,21708.98556057305,55818485618.35538,0,0,0,0,47859728462.73434,1824555335.4894075,1824555335.4894075,2000.0,2000.0,2000.0,2000.0,0,57.23554170245521,0,55.94914383176202,55.60335352030448,0,0,0,0.009019097113888888,130483300.68058941,0.0,22440140.83573663,61510445.020194195,27075606.45000024,0,8338.0,18960788.281227008,95400.0,0,FipRun10,0,0,0,0,0,0,0,0,0,0,4502520505.442272,27352761.659561485,17055194.785703197,0,0.0034414832917155727,0,0,0,0,30318971948.109093,0,0,0,0.0,0,0,0,0,3692998.4210526324,129986980.58715804,931486761.4012328,0,0,0,5432.0,0,0,0,8338.0,5432.0,0,0,,0,0,-417035215788.96893,0,46.28539028701031,31.057198048028624,0,0,0,54.918171097486734,46.28576057142857,55.60335352030448,150.0,46.2854365724006,46.2854365724006,0,46.2854365724006,0,0,0,0,0,0,0,700194553.2881309,239.96643226875162,18860.0,65048751.675376,1000.0,57.830005081386645,0.001286008230452675,1800.0,30318971948.109093,57.23554170245521,5500.0,0,0,931486761.4012328,47859728462.73434,0.0,0,0,0,0.0045,0.0,0,0,0,46.2854365724006,31.057198048028624,0,130483300.6805894,55.031779,0.0014231515766943799,0,0,0,0,0.0,157142864442.9148,83152758328.87093,66307175814.379,,69420278190.7537,-1.4901161193847656e-08,55818485618.35538,0,0,0,0.0,0,0,0,0,0,0
0,600.0,0,0,0,0,0,0,0,6000.0,0,0,0,0,-11.059402975420285,8760000.0,0,0,0,1800.0,1000.0,0,720000000000.0,0,764877553.2881309,73038014.34216352,4609741484.103005,0,132349980.69211774,0,0,8,0,0,0,0,0,0,22019.551964128987,58942606144.63943,0,0,0,0,50818448559.14327,1774751598.0417304,1774751598.0417304,2000.0,2000.0,2000.0,2000.0,0,57.23554170245521,0,55.94914383176202,55.60335352030448,0,0,0,0.009019097113888888,132349980.69211774,0.0,23197195.918178022,60593151.71068187,30419512.654008172,0,8338.0,17973030.024516482,381600.0,0,FipRun10,0,0,0,0,0,0,0,0,0,0,4609741484.103005,29781616.2963201,16528661.247848291,0,0.0034414832917155727,0,0,0,0,31433021255.351776,0,0,0,0.0,0,0,0,0,3692998.4210526324,132182890.30738448,974786950.0632931,0,0,0,5432.0,0,0,0,8338.0,5432.0,0,0,,0,0,-475977821933.6085,0,46.28539028701031,46.28534400166631,0,0,0,54.918171097486734,46.28576057142857,55.60335352030448,600.0,46.2854365724006,46.2854365724006,0,46.2854365724006,0,0,0,0,0,0,0,764877553.2881309,240.0242286299791,19660.0,65023819.60461232,1000.0,57.830005081386645,0.001286008230452675,1800.0,31433021255.351776,57.23554170245521,6000.0,0,0,974786950.0632931,50818448559.14327,0.0,0,0,0,0.0045,0.0,0,0,0,46.2854365724006,31.057198048028624,0,132349980.6921177,55.031779,0.001424301150172353,0,0,0,0,0.0,174815759538.99115,94199062412.93422,79428478841.88573,,78398224542.25093,-2.9802322387695312e-08,58942606144.63943,0,0,0,0.0,0,0,0,0,0,0
0,1650.0,0,0,0,0,0,0,0,6000.0,0,0,0,0,-2.147913013403836,8760000.0,0,0,0,1800.0,1000.0,0,720000000000.0,0,145536750.00000003,73038877.97306989,4685995344.284815,0,133519732.55506688,0,0,9,0,0,0,0,0,0,22214.16787413252,37863048115.51774,0,0,0,0,30219031221.177376,1807518309.2598152,1807518309.2598152,2000.0,2000.0,2000.0,83.86960316399852,0,57.23554170245521,0,55.94914383176202,55.60335352030448,0,0,0,0.009019097113888888,133519732.5550669,0.0,22080982.154571973,60611836.430281326,31730105.335975062,0,8338.0,19064070.19004897,628479.3589995657,0,FipRun10,0,0,0,0,0,0,0,0,0,0,4685995344.284815,30157270.07393612,17209368.283819135,0,0.0034414832917155727,0,0,0,0,9821801680.467102,0,0,0,0.0,0,0,0,0,3692998.4210526324,133486994.11087726,1004966490.7957317,0,0,0,5432.0,0,0,0,8338.0,5432.0,0,0,,0,0,-513840870049.1268,0,46.2853902870103,46.2853440016663,0,0,0,54.918171097486734,46.28576057142857,55.60335352030448,1650.0,46.28543657240059,46.28543657240059,0,46.28543657240059,0,0,0,0,0,0,0,145536750.00000003,74.05106630788462,20710.0,65363440.552329205,1000.0,57.830005081386645,0.001286008230452675,1800.0,9821801680.467102,57.23554170245521,6000.0,0,0,1004966490.7957317,30219031221.177376,0.0,0,0,0,0.0045,0.0,0,0,0,46.28543657240059,31.05719804802862,0,133519732.55506691,55.031779,0.0014346430560425838,0,0,0,0,0.0,182391375795.68457,100541986145.38905,89479776508.91393,,84647418107.25244,2.9802322387695312e-08,37863048115.51774,0,0,0,0.0,0,0,0,0,0,0
